word=play fire	pleasantness=0	attention=0	sensitivity=-0.849	aptitude=-0.858	polarity=-0.569
word=upper hand	pleasantness=0.11	attention=0.209	sensitivity=0	aptitude=0.238	polarity=0.186
word=crucifix	pleasantness=0	attention=0.236	sensitivity=0	aptitude=0.188	polarity=0.141
word=footwear	pleasantness=-0.056	attention=0.068	sensitivity=0	aptitude=0.102	polarity=0.038
word=bothersome	pleasantness=0	attention=0	sensitivity=0.825	aptitude=0	polarity=-0.275
word=road rage	pleasantness=-0.103	attention=-0.049	sensitivity=0	aptitude=-0.147	polarity=-0.067
word=hooch	pleasantness=0.765	attention=0.919	sensitivity=0	aptitude=0.778	polarity=0.821
word=religious figure	pleasantness=0.836	attention=0.913	sensitivity=0	aptitude=0.946	polarity=0.898
word=neglect	pleasantness=-0.949	attention=0	sensitivity=0.923	aptitude=-0.984	polarity=-0.952
word=gunshot	pleasantness=-0.087	attention=-0.021	sensitivity=0	aptitude=-0.193	polarity=-0.086
word=intuition	pleasantness=-0.04	attention=0.239	sensitivity=-0.093	aptitude=0.203	polarity=0.103
word=good pet	pleasantness=0.711	attention=0.792	sensitivity=0	aptitude=0.93	polarity=0.811
word=spoken	pleasantness=-0.034	attention=0	sensitivity=0	aptitude=0.111	polarity=0.026
word=clause	pleasantness=-0.044	attention=0.183	sensitivity=-0.168	aptitude=0.33	polarity=0.1
word=forget name	pleasantness=-0.957	attention=0	sensitivity=0.81	aptitude=-0.7	polarity=-0.822
word=safety	pleasantness=0.082	attention=0.319	sensitivity=-0.108	aptitude=0.147	polarity=0.147
word=insecurely	pleasantness=-0.439	attention=0.42	sensitivity=-0.171	aptitude=-0.188	polarity=-0.126
word=enjoy music	pleasantness=0.242	attention=-0.194	sensitivity=0.092	aptitude=-0.238	polarity=0.035
word=cloud sky	pleasantness=0	attention=-0.118	sensitivity=0.029	aptitude=0	polarity=0.03
word=carry liquid	pleasantness=-0.035	attention=0.146	sensitivity=-0.087	aptitude=0.208	polarity=0.077
word=child toy	pleasantness=0.03	attention=-0.113	sensitivity=0.069	aptitude=0	polarity=0.025
word=vote	pleasantness=0	attention=0.23	sensitivity=-0.124	aptitude=0.198	polarity=0.101
word=name planet	pleasantness=0.045	attention=0	sensitivity=0	aptitude=0.051	polarity=0.032
word=belief system	pleasantness=0	attention=0.356	sensitivity=-0.079	aptitude=0.327	polarity=0.201
word=open	pleasantness=-0.045	attention=0.12	sensitivity=-0.047	aptitude=0.128	polarity=0.052
word=pridefulness	pleasantness=0.929	attention=0.507	sensitivity=-0.172	aptitude=0.396	polarity=0.553
word=eat hamburger	pleasantness=0.863	attention=0.875	sensitivity=0	aptitude=0.935	polarity=0.891
word=make patchwork quilt	pleasantness=0.936	attention=0.749	sensitivity=0	aptitude=0.871	polarity=0.852
word=become bored	pleasantness=-0.065	attention=-0.133	sensitivity=0.116	aptitude=-0.373	polarity=-0.14
word=wrath	pleasantness=-0.737	attention=0	sensitivity=0.899	aptitude=0	polarity=-0.545
word=convent	pleasantness=0.042	attention=0.233	sensitivity=0	aptitude=0.195	polarity=0.157
word=weak acid	pleasantness=0.04	attention=0	sensitivity=0.043	aptitude=0.172	polarity=0.056
word=bite	pleasantness=-0.03	attention=-0.039	sensitivity=0.052	aptitude=-0.036	polarity=-0.026
word=hurt toe	pleasantness=-0.121	attention=-0.023	sensitivity=0.028	aptitude=0	polarity=-0.042
word=write program	pleasantness=0.983	attention=0	sensitivity=0	aptitude=0.945	polarity=0.643
word=house open	pleasantness=0	attention=0.074	sensitivity=0.018	aptitude=0.13	polarity=0.062
word=shiver	pleasantness=0	attention=0	sensitivity=-0.73	aptitude=0	polarity=-0.243
word=draft	pleasantness=-0.144	attention=0	sensitivity=-0.087	aptitude=-0.114	polarity=-0.115
word=drill hole	pleasantness=-0.069	attention=0	sensitivity=0	aptitude=0	polarity=-0.023
word=realization	pleasantness=-0.03	attention=0.112	sensitivity=-0.074	aptitude=0.062	polarity=0.023
word=enroll class	pleasantness=-0.099	attention=-0.051	sensitivity=0.02	aptitude=-0.184	polarity=-0.084
word=drugstore	pleasantness=-0.03	attention=0.112	sensitivity=-0.074	aptitude=0.062	polarity=0.023
word=give take	pleasantness=0	attention=0.297	sensitivity=-0.089	aptitude=0.365	polarity=0.191
word=coin collection	pleasantness=0	attention=0	sensitivity=0.039	aptitude=-0.096	polarity=-0.045
word=clean apartment	pleasantness=0.714	attention=0	sensitivity=0	aptitude=0	polarity=0.238
word=purchase	pleasantness=-0.057	attention=0.175	sensitivity=0	aptitude=0.117	polarity=0.078
word=floppy	pleasantness=0	attention=0	sensitivity=0.054	aptitude=0.126	polarity=0.024
word=limber up	pleasantness=-0.089	attention=0	sensitivity=0	aptitude=0	polarity=-0.03
word=tell why	pleasantness=-0.127	attention=0.179	sensitivity=-0.142	aptitude=0.204	polarity=0.038
word=increase efficiency	pleasantness=0	attention=-0.081	sensitivity=0.182	aptitude=-0.198	polarity=-0.1
word=thrift store	pleasantness=-0.03	attention=0	sensitivity=0	aptitude=-0.038	polarity=-0.023
word=public toilet	pleasantness=0.026	attention=0.096	sensitivity=0.02	aptitude=0	polarity=0.034
word=judicial system	pleasantness=0	attention=0.108	sensitivity=0	aptitude=0.066	polarity=0.058
word=victory defeat	pleasantness=-0.082	attention=-0.045	sensitivity=-0.055	aptitude=-0.256	polarity=-0.116
word=boyfriend	pleasantness=0.033	attention=0.076	sensitivity=0	aptitude=0.066	polarity=0.058
word=look smart	pleasantness=0.941	attention=0	sensitivity=0	aptitude=0.856	polarity=0.599
word=find solution to problem	pleasantness=0.527	attention=0.659	sensitivity=-0.249	aptitude=0.258	polarity=0.398
word=depressed	pleasantness=-0.784	attention=0.266	sensitivity=-0.45	aptitude=-0.052	polarity=-0.34
word=cower	pleasantness=-0.448	attention=0.399	sensitivity=-0.179	aptitude=-0.176	polarity=-0.135
word=folly	pleasantness=-0.144	attention=-0.042	sensitivity=-0.17	aptitude=-0.039	polarity=-0.104
word=section	pleasantness=0	attention=0	sensitivity=0.047	aptitude=0.158	polarity=0.037
word=after school	pleasantness=0.053	attention=-0.12	sensitivity=0.015	aptitude=-0.036	polarity=0.041
word=view nature	pleasantness=-0.036	attention=-0.105	sensitivity=0.089	aptitude=-0.05	polarity=-0.023
word=glossy	pleasantness=0.042	attention=0	sensitivity=0.012	aptitude=0.103	polarity=0.044
word=find quiet place	pleasantness=0.911	attention=0	sensitivity=0	aptitude=0	polarity=0.304
word=janitor	pleasantness=0	attention=0	sensitivity=-0.091	aptitude=0	polarity=-0.03
word=traffic jam	pleasantness=-0.157	attention=-0.136	sensitivity=0	aptitude=-0.255	polarity=-0.092
word=illness	pleasantness=-0.092	attention=0	sensitivity=-0.166	aptitude=-0.216	polarity=-0.158
word=drum set	pleasantness=0.946	attention=0	sensitivity=0	aptitude=0.77	polarity=0.572
word=little specific	pleasantness=0.07	attention=0.151	sensitivity=-0.109	aptitude=0.112	polarity=0.075
word=argument	pleasantness=-0.803	attention=0	sensitivity=0.936	aptitude=-0.711	polarity=-0.817
word=phenobarbital	pleasantness=0	attention=-0.02	sensitivity=-0.064	aptitude=-0.199	polarity=-0.081
word=sad	pleasantness=-0.919	attention=0	sensitivity=0	aptitude=0	polarity=-0.306
word=win videogame	pleasantness=0.347	attention=0.348	sensitivity=-0.133	aptitude=0.394	polarity=0.319
word=fictional	pleasantness=0	attention=0.951	sensitivity=0	aptitude=0	polarity=0.317
word=cover window	pleasantness=-0.088	attention=-0.046	sensitivity=0.047	aptitude=-0.037	polarity=-0.042
word=flatness	pleasantness=0	attention=-0.022	sensitivity=0.113	aptitude=0	polarity=-0.03
word=take off glass	pleasantness=-0.027	attention=-0.012	sensitivity=0.019	aptitude=-0.064	polarity=-0.033
word=wrap around	pleasantness=0.067	attention=0.088	sensitivity=-0.078	aptitude=0.246	polarity=0.108
word=work car	pleasantness=0	attention=0	sensitivity=0	aptitude=0.076	polarity=0.025
word=preservative	pleasantness=0.03	attention=0	sensitivity=0	aptitude=0.076	polarity=0.035
word=form gamble	pleasantness=0	attention=-0.024	sensitivity=-0.051	aptitude=0.115	polarity=0.029
word=personal groom	pleasantness=0.025	attention=0	sensitivity=0.036	aptitude=0.089	polarity=0.026
word=bridge gap	pleasantness=0.867	attention=0	sensitivity=0	aptitude=0	polarity=0.289
word=impulse shop	pleasantness=-0.034	attention=-0.04	sensitivity=0.064	aptitude=-0.071	polarity=-0.043
word=check mirror	pleasantness=-0.065	attention=-0.007	sensitivity=0.016	aptitude=0	polarity=-0.025
word=babysit	pleasantness=0.031	attention=0.136	sensitivity=-0.124	aptitude=0.078	polarity=0.04
word=coliseum	pleasantness=0.052	attention=0.118	sensitivity=0.03	aptitude=0	polarity=0.047
word=bird food	pleasantness=0	attention=0	sensitivity=0.064	aptitude=-0.04	polarity=-0.035
word=severe pain	pleasantness=-0.2	attention=0	sensitivity=-0.259	aptitude=-0.156	polarity=-0.205
word=note	pleasantness=0.047	attention=0	sensitivity=0	aptitude=0.132	polarity=0.06
word=war zone	pleasantness=-0.036	attention=0	sensitivity=-0.08	aptitude=-0.202	polarity=-0.106
word=take	pleasantness=-0.044	attention=0.271	sensitivity=-0.207	aptitude=0.386	polarity=0.135
word=church service	pleasantness=0.032	attention=0.255	sensitivity=0	aptitude=0.28	polarity=0.189
word=destroy	pleasantness=-0.114	attention=-0.011	sensitivity=-0.103	aptitude=-0.111	polarity=-0.106
word=rush job	pleasantness=0	attention=0	sensitivity=0	aptitude=-0.963	polarity=-0.321
word=ego boost	pleasantness=0.102	attention=0	sensitivity=0	aptitude=0	polarity=0.034
word=lose item	pleasantness=-0.032	attention=0.2	sensitivity=-0.052	aptitude=0.073	polarity=0.063
word=fast computer	pleasantness=0.128	attention=0.075	sensitivity=0.052	aptitude=0.083	polarity=0.078
word=use word	pleasantness=-0.064	attention=0.168	sensitivity=0	aptitude=0	polarity=0.035
word=clean carpet	pleasantness=0	attention=0.733	sensitivity=0	aptitude=0.784	polarity=0.506
word=goodbye	pleasantness=0	attention=0.145	sensitivity=0	aptitude=0.2	polarity=0.115
word=abstract concept	pleasantness=0	attention=0	sensitivity=0	aptitude=0.745	polarity=0.248
word=govern nation	pleasantness=-0.123	attention=0.157	sensitivity=-0.09	aptitude=-0.034	polarity=-0.03
word=syllable	pleasantness=0.055	attention=0	sensitivity=0.028	aptitude=0.128	polarity=0.052
word=eyeglass case	pleasantness=0	attention=-0.004	sensitivity=0.051	aptitude=-0.057	polarity=-0.035
word=meekness	pleasantness=-0.399	attention=0.425	sensitivity=-0.145	aptitude=-0.186	polarity=-0.102
word=compress	pleasantness=0	attention=0	sensitivity=-0.1	aptitude=0	polarity=-0.033
word=wind water	pleasantness=0	attention=0.118	sensitivity=-0.088	aptitude=0.186	polarity=0.072
word=pastor	pleasantness=0	attention=0	sensitivity=0	aptitude=0.736	polarity=0.245
word=metal bar	pleasantness=0.028	attention=0	sensitivity=0.026	aptitude=0.102	polarity=0.035
word=horridly	pleasantness=-0.477	attention=0.373	sensitivity=-0.177	aptitude=-0.184	polarity=-0.155
word=military position	pleasantness=0	attention=0.086	sensitivity=0	aptitude=0	polarity=0.029
word=crochet	pleasantness=-0.057	attention=0	sensitivity=0.01	aptitude=-0.029	polarity=-0.032
word=practise	pleasantness=-0.138	attention=-0.076	sensitivity=0.05	aptitude=-0.13	polarity=-0.081
word=break work	pleasantness=0.897	attention=0.959	sensitivity=0	aptitude=0	polarity=0.619
word=luggage carrier	pleasantness=0.073	attention=0.097	sensitivity=-0.059	aptitude=-0.031	polarity=0.027
word=four sides	pleasantness=0.028	attention=0	sensitivity=0.093	aptitude=0.172	polarity=0.036
word=touchy	pleasantness=-0.914	attention=0	sensitivity=-0.728	aptitude=-0.99	polarity=-0.877
word=average	pleasantness=0.031	attention=0.125	sensitivity=0.081	aptitude=0.138	polarity=0.071
word=jump over	pleasantness=-0.051	attention=0.199	sensitivity=-0.051	aptitude=0.243	polarity=0.113
word=sale	pleasantness=-0.032	attention=0.268	sensitivity=-0.061	aptitude=0.178	polarity=0.118
word=name street	pleasantness=-0.036	attention=0.149	sensitivity=-0.063	aptitude=0.14	polarity=0.063
word=jitters	pleasantness=-0.085	attention=0.097	sensitivity=-0.107	aptitude=-0.103	polarity=-0.066
word=axe	pleasantness=-0.044	attention=-0.055	sensitivity=0.029	aptitude=-0.152	polarity=-0.057
word=jittery	pleasantness=-0.472	attention=0.41	sensitivity=-0.196	aptitude=-0.179	polarity=-0.146
word=messy room	pleasantness=0	attention=0	sensitivity=0.837	aptitude=-0.87	polarity=-0.569
word=intoxicate	pleasantness=0.689	attention=0.636	sensitivity=-0.231	aptitude=0.324	polarity=0.473
word=post note	pleasantness=0	attention=-0.046	sensitivity=0.081	aptitude=-0.078	polarity=-0.038
word=glaze	pleasantness=-0.063	attention=0	sensitivity=0.028	aptitude=0	polarity=-0.03
word=infuriate	pleasantness=-0.127	attention=0.13	sensitivity=0.647	aptitude=-0.648	polarity=-0.431
word=find another person	pleasantness=-0.051	attention=0.144	sensitivity=-0.09	aptitude=0.092	polarity=0.032
word=mince	pleasantness=-0.082	attention=-0.043	sensitivity=-0.05	aptitude=-0.153	polarity=-0.081
word=friction	pleasantness=0	attention=0	sensitivity=-0.113	aptitude=0	polarity=-0.038
word=front page	pleasantness=0.024	attention=0.121	sensitivity=-0.077	aptitude=0.164	polarity=0.077
word=elan	pleasantness=0.559	attention=0.656	sensitivity=-0.261	aptitude=0.285	polarity=0.413
word=cheap buy	pleasantness=-0.033	attention=0.292	sensitivity=-0.096	aptitude=0.35	polarity=0.171
word=drink too much	pleasantness=-0.852	attention=0	sensitivity=-0.788	aptitude=0	polarity=-0.547
word=scarce	pleasantness=0.039	attention=0	sensitivity=0.028	aptitude=0.086	polarity=0.032
word=aggressive	pleasantness=0	attention=0	sensitivity=-0.859	aptitude=-0.936	polarity=-0.598
word=slander	pleasantness=-0.888	attention=0	sensitivity=0.874	aptitude=-0.949	polarity=-0.904
word=oval shape	pleasantness=0	attention=-0.02	sensitivity=0.061	aptitude=0.122	polarity=0.027
word=merlin	pleasantness=0	attention=0	sensitivity=0	aptitude=0.951	polarity=0.317
word=store tool	pleasantness=0	attention=0.16	sensitivity=-0.076	aptitude=0.255	polarity=0.113
word=colposcope	pleasantness=0	attention=0	sensitivity=-0.063	aptitude=-0.096	polarity=-0.053
word=cloak	pleasantness=0	attention=-0.06	sensitivity=0.026	aptitude=-0.115	polarity=-0.027
word=go out party	pleasantness=0.699	attention=0.62	sensitivity=-0.23	aptitude=0.323	polarity=0.471
word=see red	pleasantness=-0.161	attention=0.179	sensitivity=0.568	aptitude=-0.612	polarity=-0.387
word=file drawer	pleasantness=0	attention=0.877	sensitivity=0	aptitude=0	polarity=0.292
word=hire attorney	pleasantness=-0.255	attention=0.068	sensitivity=-0.152	aptitude=-0.059	polarity=-0.133
word=reach high shelf	pleasantness=-0.068	attention=-0.034	sensitivity=0.034	aptitude=-0.087	polarity=-0.052
word=outrage	pleasantness=-0.138	attention=0.145	sensitivity=0.625	aptitude=-0.638	polarity=-0.419
word=farm food	pleasantness=0	attention=0.083	sensitivity=0.023	aptitude=0.074	polarity=0.045
word=robe	pleasantness=0	attention=-0.051	sensitivity=0.084	aptitude=-0.04	polarity=-0.024
word=jolly along	pleasantness=0.655	attention=0.635	sensitivity=-0.237	aptitude=0.3	polarity=0.451
word=dispute	pleasantness=0	attention=0	sensitivity=0.733	aptitude=-0.915	polarity=-0.549
word=draw diagram	pleasantness=0	attention=0.983	sensitivity=0	aptitude=0	polarity=0.328
word=dog fur	pleasantness=0	attention=0	sensitivity=0.073	aptitude=0	polarity=-0.024
word=discomfit	pleasantness=-0.472	attention=0.41	sensitivity=-0.196	aptitude=-0.179	polarity=-0.146
word=assistant	pleasantness=0.02	attention=0.171	sensitivity=-0.101	aptitude=0.167	polarity=0.086
word=clang	pleasantness=0.056	attention=-0.021	sensitivity=0	aptitude=0.066	polarity=0.048
word=wear helmet	pleasantness=-0.112	attention=0	sensitivity=0.012	aptitude=-0.099	polarity=-0.074
word=damage body	pleasantness=-0.943	attention=0	sensitivity=0.434	aptitude=-0.949	polarity=-0.775
word=outlet	pleasantness=-0.034	attention=-0.033	sensitivity=-0.096	aptitude=0.193	polarity=0.032
word=need want	pleasantness=0.06	attention=0.35	sensitivity=-0.322	aptitude=0.359	polarity=0.149
word=noise maker	pleasantness=0	attention=0	sensitivity=0.772	aptitude=-0.852	polarity=-0.541
word=ant hill	pleasantness=0.034	attention=0.111	sensitivity=-0.094	aptitude=0.148	polarity=0.066
word=bodily fluid	pleasantness=0	attention=0	sensitivity=0.025	aptitude=-0.099	polarity=-0.041
word=truck driver	pleasantness=0.054	attention=0.164	sensitivity=-0.107	aptitude=0	polarity=0.037
word=artist	pleasantness=0.041	attention=0.112	sensitivity=0	aptitude=0.077	polarity=0.077
word=rid of	pleasantness=-0.989	attention=0	sensitivity=0.383	aptitude=-0.938	polarity=-0.77
word=eat rat	pleasantness=0	attention=0	sensitivity=0	aptitude=-0.873	polarity=-0.291
word=common emotion	pleasantness=-0.184	attention=-0.131	sensitivity=-0.224	aptitude=-0.119	polarity=-0.132
word=worried	pleasantness=-0.455	attention=0.411	sensitivity=-0.184	aptitude=-0.182	polarity=-0.137
word=handcuff	pleasantness=-0.136	attention=0.113	sensitivity=-0.162	aptitude=0	polarity=-0.062
word=count person	pleasantness=0.033	attention=0.122	sensitivity=0.051	aptitude=0.158	polarity=0.087
word=overjealous	pleasantness=0.093	attention=0.086	sensitivity=0.814	aptitude=-0.682	polarity=-0.439
word=hotness	pleasantness=0.1	attention=0.085	sensitivity=0	aptitude=0.093	polarity=0.093
word=lady underwear	pleasantness=0	attention=-0.068	sensitivity=0.094	aptitude=-0.051	polarity=-0.026
word=vision	pleasantness=-0.035	attention=0.081	sensitivity=0	aptitude=0.095	polarity=0.047
word=find book	pleasantness=0.725	attention=0	sensitivity=0	aptitude=0	polarity=0.242
word=put screw	pleasantness=0	attention=0	sensitivity=0	aptitude=0.882	polarity=0.294
word=weather event	pleasantness=-0.984	attention=0	sensitivity=0.96	aptitude=-0.923	polarity=-0.956
word=make sale	pleasantness=0.079	attention=0.132	sensitivity=-0.108	aptitude=0.216	polarity=0.106
word=good reputation	pleasantness=0.154	attention=0.142	sensitivity=-0.048	aptitude=0.09	polarity=0.113
word=become man	pleasantness=0.044	attention=-0.661	sensitivity=0	aptitude=0.361	polarity=0.355
word=sail around world	pleasantness=-0.118	attention=0.077	sensitivity=-0.063	aptitude=0	polarity=-0.035
word=a lot of food	pleasantness=0.043	attention=-0.055	sensitivity=0	aptitude=0	polarity=0.033
word=nice eat	pleasantness=0.06	attention=0	sensitivity=0.038	aptitude=0.104	polarity=0.042
word=find teacher	pleasantness=-0.078	attention=0	sensitivity=0	aptitude=0	polarity=-0.026
word=army person	pleasantness=0.18	attention=0.218	sensitivity=-0.198	aptitude=0	polarity=0.067
word=surgery	pleasantness=-0.117	attention=-0.009	sensitivity=-0.083	aptitude=-0.219	polarity=-0.137
word=giver	pleasantness=0.041	attention=0.143	sensitivity=-0.277	aptitude=0.177	polarity=0.028
word=house location	pleasantness=0.021	attention=0.106	sensitivity=0.014	aptitude=0.172	polarity=0.095
word=school student	pleasantness=-0.143	attention=-0.003	sensitivity=0	aptitude=-0.111	polarity=-0.084
word=go trial	pleasantness=-0.245	attention=0	sensitivity=-0.198	aptitude=-0.052	polarity=-0.165
word=listen story	pleasantness=-0.077	attention=0	sensitivity=0	aptitude=-0.146	polarity=-0.074
word=put out	pleasantness=-0.122	attention=0	sensitivity=-0.071	aptitude=-0.133	polarity=-0.109
word=sir	pleasantness=0.068	attention=0.134	sensitivity=-0.062	aptitude=0.121	polarity=0.087
word=kilometer	pleasantness=0	attention=0.071	sensitivity=0.107	aptitude=0.142	polarity=0.035
word=eat animal	pleasantness=-0.099	attention=0	sensitivity=-0.08	aptitude=-0.035	polarity=-0.071
word=money save	pleasantness=0	attention=0.316	sensitivity=0	aptitude=0.232	polarity=0.183
word=make dress	pleasantness=0	attention=-0.067	sensitivity=0.106	aptitude=-0.042	polarity=-0.027
word=game toy	pleasantness=0.071	attention=-0.096	sensitivity=0.056	aptitude=0	polarity=0.037
word=buy furniture	pleasantness=-0.104	attention=0.235	sensitivity=-0.127	aptitude=0.246	polarity=0.083
word=forget fact	pleasantness=-0.133	attention=0	sensitivity=-0.074	aptitude=-0.037	polarity=-0.081
word=write tool	pleasantness=0.022	attention=0	sensitivity=0.015	aptitude=0.096	polarity=0.034
word=chew food	pleasantness=0.026	attention=0.069	sensitivity=0	aptitude=0	polarity=0.032
word=part face	pleasantness=0	attention=0.08	sensitivity=0.016	aptitude=0.103	polarity=0.056
word=break tooth	pleasantness=0	attention=-0.844	sensitivity=-0.882	aptitude=-0.963	polarity=-0.334
word=humble	pleasantness=0.958	attention=0	sensitivity=0	aptitude=0.968	polarity=0.642
word=vertical	pleasantness=0	attention=0	sensitivity=0.033	aptitude=0.143	polarity=0.037
word=combustible material	pleasantness=0	attention=0	sensitivity=-0.064	aptitude=-0.099	polarity=-0.054
word=find answer	pleasantness=0.746	attention=0.871	sensitivity=0	aptitude=0.928	polarity=0.848
word=hard material	pleasantness=0	attention=0	sensitivity=0.024	aptitude=0.111	polarity=0.029
word=dome	pleasantness=0	attention=0.077	sensitivity=0.039	aptitude=0.154	polarity=0.064
word=female child	pleasantness=0.02	attention=0.104	sensitivity=-0.087	aptitude=0.06	polarity=0.032
word=gratefully	pleasantness=0.468	attention=0.661	sensitivity=-0.252	aptitude=0.231	polarity=0.369
word=concentrate	pleasantness=-0.127	attention=0.072	sensitivity=0.017	aptitude=-0.102	polarity=-0.058
word=climb hill	pleasantness=-0.059	attention=-0.047	sensitivity=0.091	aptitude=-0.055	polarity=-0.053
word=spark	pleasantness=0.031	attention=0	sensitivity=-0.121	aptitude=0	polarity=-0.03
word=borrow car	pleasantness=-0.037	attention=0.134	sensitivity=0	aptitude=0.057	polarity=0.051
word=eat dinner	pleasantness=0.026	attention=0.069	sensitivity=0	aptitude=0	polarity=0.032
word=play harp	pleasantness=-0.078	attention=0.271	sensitivity=-0.145	aptitude=0.343	polarity=0.13
word=penitently	pleasantness=-0.909	attention=0.142	sensitivity=-0.637	aptitude=0.07	polarity=-0.445
word=eye beholder	pleasantness=0.333	attention=0.331	sensitivity=-0.18	aptitude=0.245	polarity=0.243
word=play orchestra	pleasantness=0	attention=-0.066	sensitivity=0.092	aptitude=-0.114	polarity=-0.047
word=pee pants	pleasantness=0	attention=0	sensitivity=0.897	aptitude=-0.719	polarity=-0.539
word=choke food	pleasantness=-0.082	attention=0	sensitivity=0	aptitude=-0.072	polarity=-0.051
word=deduction	pleasantness=0.064	attention=0.4	sensitivity=-0.155	aptitude=0.308	polarity=0.206
word=type of store	pleasantness=0	attention=0	sensitivity=0.069	aptitude=0	polarity=-0.023
word=home improvement store	pleasantness=0	attention=-0.027	sensitivity=0	aptitude=-0.106	polarity=-0.026
word=workplace	pleasantness=0.032	attention=0.11	sensitivity=0	aptitude=0.105	polarity=0.082
word=large amount	pleasantness=0	attention=0.208	sensitivity=0	aptitude=0.291	polarity=0.166
word=credit card	pleasantness=-0.028	attention=0.119	sensitivity=0	aptitude=0.054	polarity=0.048
word=flipper	pleasantness=-0.202	attention=-0.108	sensitivity=0.07	aptitude=-0.245	polarity=-0.136
word=contact friend	pleasantness=0	attention=0	sensitivity=0	aptitude=0.077	polarity=0.026
word=worry about	pleasantness=-0.925	attention=0	sensitivity=0.116	aptitude=-0.997	polarity=-0.679
word=expression	pleasantness=0.11	attention=0.083	sensitivity=-0.121	aptitude=0.229	polarity=0.1
word=science book	pleasantness=0	attention=0.074	sensitivity=0.051	aptitude=0.105	polarity=0.043
word=allowance	pleasantness=0.924	attention=0.968	sensitivity=0	aptitude=0.876	polarity=0.923
word=insignia	pleasantness=-0.055	attention=0.114	sensitivity=-0.044	aptitude=0.065	polarity=0.027
word=oil tanker	pleasantness=0	attention=0	sensitivity=0	aptitude=-0.08	polarity=-0.027
word=become distracted	pleasantness=-0.073	attention=0.125	sensitivity=-0.075	aptitude=-0.067	polarity=-0.03
word=gaiety	pleasantness=0.918	attention=0.476	sensitivity=-0.197	aptitude=0.417	polarity=0.538
word=twin	pleasantness=0	attention=0.142	sensitivity=0.057	aptitude=0.168	polarity=0.084
word=anti	pleasantness=-0.126	attention=0.115	sensitivity=-0.064	aptitude=-0.119	polarity=-0.065
word=diminish own hunger	pleasantness=0	attention=0	sensitivity=0	aptitude=0.867	polarity=0.289
word=address envelope	pleasantness=-0.127	attention=0	sensitivity=0	aptitude=-0.068	polarity=-0.065
word=buoyancy	pleasantness=0.676	attention=0.63	sensitivity=-0.235	aptitude=0.31	polarity=0.46
word=twig	pleasantness=0.042	attention=-0.152	sensitivity=0.058	aptitude=0.057	polarity=0.064
word=indignation	pleasantness=-0.138	attention=0.145	sensitivity=0.625	aptitude=-0.638	polarity=-0.419
word=boat	pleasantness=-0.095	attention=0.192	sensitivity=-0.086	aptitude=0.106	polarity=0.039
word=caring	pleasantness=0.528	attention=0.673	sensitivity=-0.275	aptitude=0.272	polarity=0.399
word=plantation	pleasantness=0	attention=0.095	sensitivity=0.016	aptitude=0.106	polarity=0.062
word=companionship	pleasantness=0.746	attention=0	sensitivity=0	aptitude=0.907	polarity=0.551
word=football play	pleasantness=-0.074	attention=0.12	sensitivity=-0.068	aptitude=0.235	polarity=0.071
word=buy drink	pleasantness=0	attention=0.709	sensitivity=0	aptitude=0	polarity=0.236
word=stretch	pleasantness=-0.106	attention=-0.008	sensitivity=0.023	aptitude=0	polarity=-0.04
word=toothpaste	pleasantness=0	attention=-0.079	sensitivity=0.027	aptitude=-0.183	polarity=-0.044
word=construction work	pleasantness=0	attention=0	sensitivity=-0.077	aptitude=0	polarity=-0.026
word=airliner	pleasantness=0	attention=-0.01	sensitivity=0	aptitude=0.069	polarity=0.026
word=vacation	pleasantness=0.722	attention=0.865	sensitivity=0	aptitude=0.748	polarity=0.778
word=concede	pleasantness=-0.117	attention=0.154	sensitivity=-0.123	aptitude=0.253	polarity=0.056
word=breath	pleasantness=-0.059	attention=-0.01	sensitivity=-0.064	aptitude=-0.038	polarity=-0.05
word=almighty	pleasantness=0.064	attention=0.225	sensitivity=-0.091	aptitude=0.232	polarity=0.143
word=make appointment doctor	pleasantness=0	attention=0	sensitivity=-0.922	aptitude=0	polarity=-0.307
word=good environment	pleasantness=0.967	attention=0.982	sensitivity=0	aptitude=0.777	polarity=0.909
word=reflective	pleasantness=0.096	attention=0.529	sensitivity=-0.24	aptitude=0.193	polarity=0.193
word=prototype	pleasantness=0.397	attention=0.245	sensitivity=-0.135	aptitude=0.224	polarity=0.244
word=reflex	pleasantness=-0.068	attention=0	sensitivity=-0.256	aptitude=0.145	polarity=-0.06
word=family reunion	pleasantness=0.022	attention=0	sensitivity=-0.11	aptitude=0	polarity=-0.029
word=balcony seat	pleasantness=0	attention=0.117	sensitivity=-0.077	aptitude=0.094	polarity=0.045
word=like beer	pleasantness=0.186	attention=-0.104	sensitivity=0.046	aptitude=0	polarity=0.081
word=make statement	pleasantness=-0.082	attention=0.097	sensitivity=-0.151	aptitude=0	polarity=-0.045
word=eat peach	pleasantness=-0.079	attention=0	sensitivity=-0.08	aptitude=0	polarity=-0.053
word=gist	pleasantness=0	attention=0.087	sensitivity=0.038	aptitude=0.106	polarity=0.052
word=funeral home	pleasantness=-0.707	attention=0	sensitivity=0	aptitude=0	polarity=-0.236
word=listen speaker	pleasantness=0.328	attention=0	sensitivity=0	aptitude=-0.084	polarity=0.081
word=push hard	pleasantness=0	attention=0	sensitivity=-0.085	aptitude=0.159	polarity=0.025
