hurt	222	2.55	1.51	6.27	2.76	3.82	2.23	37
hydrant	564	5.08	0.86	3.64	1.78	5.52	0.96	.
icebox	799	5	0.88	4.84	1.8	5	1.11	3
idea	800	6.43	1.12	5.57	1.78	5.62	1.72	195
identity	801	6.23	2.16	5.09	2.33	6.32	1.78	55
idiot	223	3.4	2.32	4.8	2.37	4.4	2.29	2
idol	802	5.71	1.74	4.76	2.23	5.52	2.06	7
ignorance	803	2.9	1.74	3.85	2.21	4.45	2.42	16
illness	804	2.7	1.45	4.6	2.28	3.7	1.98	20
imagine	805	7.1	1.62	5.6	2.09	6.5	2.12	61
immature	806	4.1	1.73	4.19	2.02	4.95	2.13	7
immoral	807	3.75	2.31	4.75	2.47	4.65	2.68	5
impair	808	3.42	1.43	3.47	1.81	4.21	1.84	4
impotent	224	3.24	2.36	4.69	3.05	4.25	2.82	2
impressed	225	6.77	2.05	5.77	2.49	5.93	1.82	30
improve	226	7.35	1.27	5.56	2.31	5.94	2.43	39
incentive	809	7.05	1.47	5.7	2.23	5.95	1.54	12
indifferent	810	4.8	1.51	3.2	1.74	4.7	1.84	11
industry	227	5.8	1.32	4.73	2.37	5.67	1.91	171
infant	811	6.05	2.15	4.64	2.7	5.55	2.44	11
infatuation	516	6.96	1.95	7.08	2.02	5.48	2.37	4
infection	228	1.93	1.87	4.73	2.71	4	2.7	8
inferior	812	3.09	1.9	3.27	2.07	3	2.35	7
inhabitant	813	4.79	1.36	4.74	1.52	5.58	1.26	.
injury	595	3.16	2.03	5.56	2.29	3.8	1.94	27
ink	229	5	1.11	3.54	1.85	4.54	2.4	7
innocent	814	6.25	1.37	4.65	1.69	5.16	1.68	37
insane	815	3.58	1.89	5.68	2.29	4.95	2.17	13
insect	816	4.5	1.93	4.15	2.23	4.9	2.25	14
insecure	230	2.2	0.92	3.9	1.6	2.5	1.96	3
insolent	231	4.71	1.76	5.69	2.55	4.88	1.89	2
inspire	232	6.4	2.59	5.07	1.94	6.13	1.92	3
inspired	233	6.6	1.85	6	2.47	6.45	2.19	25
insult	817	3	1.2	5.37	2.39	4.44	2.15	7
intellect	818	6.72	2.19	4.78	1.9	6.83	1.82	5
intercourse	819	7.7	1.66	7.35	1.93	6.75	1.71	9
interest	234	7	1.48	5.18	2.32	5.73	2.33	330
intimate	821	7.74	1.05	7.05	1.9	6.05	2.09	21
intruder	822	3.78	2.18	6.44	2.33	4.83	2.28	1
invader	823	3.75	1.94	4.3	2.18	3.95	2.39	1
invest	824	5.64	2.3	5.41	2.09	5.68	2.17	3
iron	565	5.28	0.89	4	2.25	5.25	1.11	43
irritate	235	2.87	1.64	5.13	2.39	5.2	2.27	.
item	825	5.32	0.78	3.5	2.2	5.09	1.66	54
jail	236	2	1.41	5.13	2.9	3.13	2.45	21
jealousy	237	2.65	1.23	5.55	2.68	3.35	1.87	4
jelly	238	5.75	0.97	4.08	2.61	5.08	1.62	3
jewel	239	6.3	2.16	5.6	2.8	4.8	1.81	1
joke	826	8.19	0.81	6.67	1.93	6.24	1.95	22
jolly	827	7.38	2.01	5.68	2.78	6.33	1.85	4
journal	828	4.95	1.23	4.45	1.32	4.85	0.75	42
joy	240	8.57	0.76	8.14	0.86	5.93	2.2	40
joyful	241	7.57	1.65	6.36	2.17	6.21	1.31	1
jug	829	5.45	2.15	4.23	2.25	5.18	1.94	6
justice	242	7.42	1.78	4.92	2.35	6.25	2.7	114
kerchief	830	5.56	1.34	3.67	1.75	5.39	1.42	1
kerosene	243	4.86	1.29	4.31	2.53	4.31	2.06	6
ketchup	831	5.52	1.44	3.86	1.85	5.19	1.83	1
kettle	832	5.19	1.08	3.57	2.44	4.95	1.7	3
key	833	5.35	1.57	3.95	2.11	5.15	2.39	88
kick	834	4.5	1.99	4.23	2.43	5.32	1.94	16
kids	835	6.84	1.46	5.26	1.94	4.79	1.78	32
killer	244	2.64	1.39	7.07	2.3	4.57	2.41	21
kind	245	7.5	1.18	3.8	2.49	5.3	1.77	313
kindness	246	7.05	1.54	5	2.31	5.11	2.18	5
king	247	7	1.7	5.6	2.63	7.5	1.84	88
kiss	248	8.29	1.2	6.87	2.59	6.57	2.47	17
kitten	517	6.72	2.37	5	2.45	6.92	1.93	5
knife	596	4.6	2.14	5.84	1.77	5.04	2.09	76
knot	836	4.45	1.43	3.71	2.15	4.85	1.87	8
knowledge	249	7.55	1.5	5.95	2.33	6.35	2.62	145
lake	250	6	1.41	4.2	1.75	4.5	1.51	54
lamb	837	5.45	1.85	3.3	2.43	4.95	2.37	7
lamp	838	5.1	0.77	3.71	2.15	5	1.73	18
lantern	839	5.5	1.1	4.3	2.18	5.3	2.03	13
laughter	251	8.55	0.83	6.8	2.67	6.2	2.71	22
lavish	840	5.68	2.17	4.91	2.27	5.5	1.79	3
lawn	841	5.26	0.87	4.21	1.78	5.47	0.96	15
lawsuit	842	3.2	1.67	4.33	2.33	4.05	2.14	1
lazy	843	4.43	1.91	2.29	1.45	4.14	1.82	9
leader	844	7.38	1.72	6.19	1.94	7.43	1.8	74
learn	252	6.93	1.39	5.13	2.17	6	2.59	84
legend	845	6.37	1.21	5.58	1.39	5.79	1.72	26
leisurely	253	6.71	1.93	2.82	1.81	5	2.06	5
leprosy	254	2.09	1.81	5.92	2.11	4	1.61	1
lesbian	597	6	2.33	5.76	2.55	5.8	2.24	.
letter	846	6.26	1.52	5.21	2.2	5.89	1.45	145
liberty	255	7.67	1.3	5.92	2.47	6.17	2.72	46
lice	256	2.69	2.32	5.14	2.18	4.62	2.4	2
lie	257	3.87	2.23	5.33	2.82	4.33	2.53	59
life	258	7	2.37	5.42	2.97	5.58	2.57	715
lightbulb	566	5.44	1.12	3.8	1.89	5.38	1.17	.
lighthouse	847	6.33	1.61	5.06	2.26	5.06	2.26	.
lightning	598	5.16	2.76	6.52	1.81	3.72	2.32	14
limber	848	5.45	1.23	4.85	1.9	4.8	1.67	2
lion	518	5.6	2.1	5.84	2.43	4.64	2.43	17
listless	259	4.41	1.91	4.94	2.52	4.94	1.61	1
lively	849	6.89	1.53	5.47	2.84	6.11	1.84	26
locker	850	4.95	1.59	3.41	2.38	5.05	2.19	9
loneliness	260	1.67	1.07	4.67	3.03	2.75	2.45	9
lonely	261	2.2	1.26	3.8	2.43	2.8	1.74	25
loser	851	2.61	1.54	4.84	2.65	3.58	2.24	1
lost	852	3.22	1.7	5.89	2.35	2.83	1.69	173
lottery	853	6.72	1.45	5.11	2.19	5.22	1.77	1
louse	262	3.88	2.22	4.47	2.24	4.19	2.17	3
love	263	8.6	0.84	6.5	3.14	7.1	2.56	232
loved	264	8.1	0.99	5.5	2.32	5.2	2.94	56
loyal	265	6.8	2.24	5	2.27	6.47	2.72	18
lucky	266	7.94	1.24	7	1.9	6.24	2.54	21
lump	854	4.95	1.84	4.32	2.67	4.47	2.09	7
luscious	267	7.55	1.13	6.08	2.11	5.09	2.17	2
lust	519	7.32	1.63	6.92	1.96	6.12	2.26	5
luxury	268	7.5	2.32	4.08	2.68	6.33	2.67	21
machine	855	4.65	1.63	3.8	2.28	4.95	2.26	103
mad	856	2.35	1.23	7.2	1.77	5.75	2.2	39
madman	857	4.79	2.04	5.11	2.18	5.37	1.83	2
maggot	269	2.4	1.84	4.6	3.17	4.6	1.43	2
magical	858	7.05	1.75	6.05	2.04	5.58	2.27	12
mail	859	6.5	1.76	5.74	2.45	5.61	2.03	47
malaria	860	2.4	1.35	4.19	2.56	3.1	1.59	3
malice	270	3.56	2.13	5.22	2.28	4.67	2.12	2
man	537	6.24	1.69	3.68	1.86	6.28	1.72	1207
mangle	861	4.16	1.77	5.79	1.62	5.37	1.8	.
maniac	862	4.29	2.1	5.24	1.92	4.24	1.92	4
manner	863	5.67	0.97	4.71	1.93	4.57	1.99	124
mantel	864	4.9	1.71	3.75	2.34	5	2.03	3
manure	865	2.95	1.76	4.05	2.31	4.85	1.73	6
market	866	5.84	1.01	4.79	1.51	5.11	1.29	155
massacre	867	2.24	1.41	5.48	2.32	4.14	2.15	1
masterful	271	7.27	1.39	5.67	2.32	6.93	2.19	2
masturbate	599	6.6	1.5	6.08	1.89	5.88	2.32	.
material	868	5.27	1.58	4.5	2.41	5.18	1.92	174
measles	272	3.33	1.63	4.4	2.38	4.73	1.98	2
medicine	869	5.57	1.91	4.52	2.34	4.81	1.63	30
meek	273	4.5	1.64	3.3	1.75	4.35	2.03	10
melody	870	6.68	2.03	4.77	2.84	5.57	1.89	21
memories	871	7.35	1.63	6.2	2.26	5.55	1.88	15
memory	274	6.88	1.5	5.44	2.56	5.12	2.33	76
menace	275	3.18	1.78	5.24	2.82	5.24	2.63	9
merry	872	7.7	1.38	6.35	2.01	6.85	1.27	8
messy	873	3.14	1.85	3.1	1.95	5.43	2.42	3
metal	874	5.09	1.31	3.82	1.97	5.36	1.73	61
method	875	5.9	2.02	4.43	2.96	6.3	1.75	142
mighty	276	6.1	2	5.35	2.6	7	2.16	29
mildew	277	3.36	1.22	4.07	1.82	4.64	1.65	1
milk	876	6.43	1.94	4.52	2.75	6.14	1.77	49
millionaire	278	8.3	1.34	5.6	3.13	6.4	3.27	2
mind	877	6.52	2.11	5.24	2.74	6.33	2.44	325
miracle	279	8.4	0.83	7.53	1.46	5.4	2.75	16
mischief	878	5.4	1.9	5.75	2.17	5.55	1.93	5
misery	879	2.3	1.53	4.95	2.68	2.95	1.57	15
mistake	880	3.25	2.07	5.15	2.5	4.7	2.66	34
mobility	881	6.7	1.92	5.45	2.06	6.45	1.54	8
modest	280	5.68	1.29	4.42	2.12	5.11	1.88	29
mold	882	3.9	1.73	4	1.48	4.52	1.63	45
moment	281	5.53	1.7	4.56	2.5	4.94	2.05	246
money	282	7.92	1.51	5	2.98	6.33	2.61	265
month	283	5.4	0.84	4.1	1.66	4.8	0.63	130
moody	883	3.5	1.57	4	2.29	4.55	1.9	5
moral	884	5.95	2.33	4.57	2.4	5.81	2.32	142
morbid	284	3.4	2.13	4.73	2.55	4.67	2.02	1
morgue	285	2.27	1.53	4.2	2.73	4.47	2	1
mosquito	885	3.29	2.24	4.71	2.81	4.71	2.37	1
mother	286	7.87	1.46	5.2	3	4.53	2.47	216
mountain	287	6.2	1.82	5.8	2.54	6.2	2.7	33
movie	288	6.73	2.37	5.07	2.34	4.67	1.91	29
mucus	886	3.86	2.37	3.43	1.91	5.19	1.89	2
muddy	887	4.84	1.86	3.95	1.81	4.79	1.51	10
muffin	888	6.35	1.95	4.55	2.14	5.55	1.61	.
murderer	289	1.83	1.27	7.58	2.35	4.5	3.32	19
muscular	290	6.08	2.11	5.92	2.35	6.92	2.64	16
museum	889	5.45	2.11	4.4	2.19	5.4	1.73	32
mushroom	567	6.08	2.26	4.96	2.49	5.88	2.05	2
music	291	7.67	1.23	5.6	2.77	5.67	2.32	216
mutation	890	4.37	2.56	4.84	2.46	4.37	1.95	.
mutilate	292	1.4	0.97	7.5	2.07	4.6	3.06	3
mystic	891	5.95	2.09	4.2	2.17	5.45	1.96	3
naked	892	6.95	2.06	6.1	2.95	6.58	2.12	32
name	893	5.95	1.9	4.75	2.49	5.35	2.37	294
narcotic	894	4.5	1.99	4.75	2.31	4.7	2.15	2
nasty	895	4.21	2.27	5.21	2.27	5.05	1.81	5
natural	896	6.56	1.58	4.78	2.24	5.56	1.72	156
nature	293	7.43	1.45	4.62	2.69	5	3.34	191
nectar	294	6.79	1.81	3.54	2.82	4.85	2.91	3
needle	897	4.11	1.57	5	2.61	4.11	2.17	15
neglect	898	3.33	1.77	4.52	2.11	3.95	2.01	12
nervous	899	3.74	1.28	5.53	1.95	4.16	1.46	24
neurotic	900	4.95	1.99	4.74	2.6	4.42	1.8	10
news	901	5.53	1.43	4.55	2.35	5.16	1.86	102
nice	902	6.83	1.65	4.95	2.82	6.06	1.89	75
nightmare	295	2.58	1.38	7.45	1.69	4.91	1.64	9
nipple	903	7.32	1.45	6.68	2.26	5.79	2.25	.
noisy	904	5.1	1.92	6.15	1.73	4.95	1.76	6
nonchalant	296	4.71	1.45	3.12	2	4.19	1.72	1
nonsense	905	5.11	1.73	4.89	1.94	5.47	1.47	13
noose	906	4.14	1.62	4.71	2.19	4	1.97	3
nourish	907	6.24	1.92	4.43	2.31	5.67	1.65	.
nude	520	7.8	1.66	7.12	2.33	6.84	2.25	20
nuisance	908	3.84	1.74	4.58	2.19	4.63	1.46	5
nun	909	4.5	1.58	3.11	1.75	4.94	1.51	2
nurse	538	6.42	1.98	4.88	2.35	5.04	2.07	17
nursery	910	4.95	1.87	3.47	2.09	4.79	1.96	13
obesity	911	2.61	1.38	3.21	2.32	4.06	2.34	5
obey	912	4.52	2.02	4.29	1.82	4.38	2.42	8
obnoxious	913	4	1.69	4.7	1.81	5.6	1.54	5
obscene	914	5.21	2.2	5.63	2.29	4.89	1.76	2
obsession	915	5.72	1.9	6.72	1.6	5.56	2.43	5
ocean	297	6.79	1.48	5.36	2.65	4.93	3.05	34
odd	916	5.25	1.71	4.45	2.54	4.75	2.05	44
offend	917	3.37	1.57	5.74	1.48	4.06	1.92	4
office	568	5.28	1.9	4.08	1.82	5.28	1.74	255
opinion	298	5.71	1.27	4.54	2.63	6.23	1.69	96
optimism	918	6.14	2.41	4.81	2.52	6.38	2.2	15
option	919	6.2	1.2	4.75	2.45	5.89	1.91	5
orchestra	299	5.33	2.57	3	2.04	5.42	2.64	60
orgasm	920	8.45	1.28	7.9	1.77	6.7	2.36	7
outdoors	521	7.36	2.29	5.48	2.63	6.32	2.34	6
outrage	921	3.68	2.23	6.55	2.34	4.77	2.76	4
outstanding	922	7.47	1.54	6.32	2.26	6.42	2.04	37
overcast	923	4	1.53	4.21	1.78	4.26	2	9
overwhelmed	300	4.87	2.5	6.4	3.02	4.93	2.71	4
owl	522	6.04	1.27	4	2.04	6	1.53	2
pain	301	2.9	1.77	5.7	2.27	4.32	2.16	88
paint	924	5.16	1.54	4.58	2.17	5.63	1.5	37
palace	302	6.47	1.97	4.82	2.86	6	2.03	38
pamphlet	925	4.85	1.14	3.6	1.88	4.65	1.73	3
pancakes	523	6.56	1.33	3.92	1.98	6.2	1.38	.
panic	601	3.52	1.94	6.52	2.35	3.56	1.92	22
paper	303	5.33	1.37	2.45	2.07	4.45	1.57	157
paradise	304	8.6	0.75	5.85	3.41	6.5	2.54	12
paralysis	926	2.39	1.72	4.84	2.81	2.58	1.84	6
part	927	5.11	1.6	4.67	1.68	4.56	1.46	500
party	305	7.12	1.83	6.59	2.58	5.59	2.35	216
passage	928	5.53	1.18	4.44	1.98	5.28	2.14	49
passion	306	7.8	1.14	7.7	1.89	6.2	2.3	28
pasta	524	6.68	1.7	4.88	2.13	5.68	1.07	.
patent	307	5.75	1.42	3.08	1.93	5.42	2.02	35
patient	929	4.71	1.82	4.19	2.25	4.29	2.03	86
patriot	930	6.85	1.84	6.4	2.16	6.55	1.73	10
peace	308	7.25	2.1	3.85	2.74	5.7	2.27	198
penalty	931	3.09	1.66	4.68	2.38	4.23	2.45	14
pencil	309	5.3	0.67	3	1.94	4.5	0.97	34
penis	932	5.55	1.7	5.1	2.77	5.95	3.22	.
penthouse	933	6.9	1.65	6.2	2.4	6.9	2.05	1
people	525	6.88	1.69	5.12	1.72	6.08	1.63	847
perfection	310	8	1.76	5	3.05	7.09	2.07	11
perfume	934	6.21	1.44	5.21	2.42	6	1.45	10
person	311	6.58	1.44	3.58	1.78	5.92	1.93	175
pervert	312	4.15	2.61	6.21	2.91	5.46	2.63	1
pest	313	3.79	2.08	5.31	2.32	4.85	2.51	4
pet	935	5.86	2.62	5.05	2.63	5.62	2.11	8
phase	936	5.19	0.4	3.57	1.86	4.76	1.7	72
pie	314	6.45	1.54	4.7	2.18	5.25	1.21	14
pig	937	5.1	2.14	4.71	2.31	6.1	1.95	8
pillow	315	7.88	1.17	3.62	2.96	4.5	2.16	8
pinch	938	4.38	1.72	4.81	2.34	5.19	1.72	6
pistol	939	5.89	2.31	6.21	1.9	6.95	1.84	27
pity	940	3.71	1.49	3.48	1.63	4.43	1.99	14
pizza	526	6.8	2.36	5.08	2.22	5.32	2.01	3
plain	941	4.8	1.24	3.35	1.63	4.7	1.3	48
plane	539	6.32	2.17	6.08	2.41	4.8	2.04	114
plant	316	6.12	1.41	3.31	1.85	4.44	1.86	125
pleasure	317	8	1.05	6.2	2.39	5.8	2.39	62
poetry	318	5.29	2.17	4.35	3.18	5.35	1.41	88
poison	319	2.27	1.94	5.07	2.55	2.8	1.97	10
politeness	320	6.8	2.01	3.73	2.43	5.13	1.25	5
pollute	321	2	1.22	6.14	2.18	5.77	2.24	1
poster	942	5.45	1.96	4.65	2.94	4.95	2.09	4
poverty	322	2.08	1.04	4.92	2.6	3.93	2.06	20
power	323	7.29	1.59	7.07	1.44	7.29	2.81	342
powerful	324	6.88	1.93	5.88	2.67	7.29	2.49	63
prairie	325	5.33	1.61	3.75	2.7	5.17	2.62	21
present	943	6.55	2.01	5.6	2.11	5.5	1.88	377
pressure	944	3.5	1.19	5.55	2.31	3.1	1.62	185
prestige	945	7.45	1.64	6.15	1.69	7.05	1.82	29
pretty	326	7.65	1.42	6.65	1.98	4.95	1.7	107
prick	946	4.55	1.67	4.1	2.77	4.74	2.08	2
pride	327	6.53	2.26	5.8	2.98	6.6	2.29	42
priest	328	6.06	2.46	5.41	2.45	4.88	2.29	16
prison	329	2.25	1.76	5.92	3.34	4.58	3.2	42
privacy	330	5.73	1.58	3.93	2.09	4.87	2	12
profit	331	7.8	1.47	7.4	1.55	6.2	2.68	28
progress	947	7.45	1.36	6.05	2.37	6.3	2.13	120
promotion	332	8	1.6	5.67	2.96	6.83	2.33	26
protected	333	6.25	1.97	4.1	2	5.3	1.81	31
proud	334	8.08	1.08	5.91	2.59	6.73	2.76	50
pungent	948	4.38	2.11	4.19	2.2	5.1	1.7	4
punishment	335	2.4	1.5	5.8	2.54	3.53	2.59	21
puppy	336	7.3	2.41	6.1	2.69	4.8	2.62	2
pus	602	2.84	2.15	4.92	2.29	4.4	2.1	.
putrid	337	2.86	1.83	5.46	2.37	4.85	2.12	.
python	949	5.39	2.38	5.56	2.36	6.33	2.22	14
quality	950	6.39	1.72	4.5	1.92	6	1.46	114
quarrel	338	3.5	1.96	6.1	2.07	4.05	1.96	20
quart	951	5.45	1.85	4.1	2.4	5.55	1.9	3
queen	952	5.81	1.08	4.73	1.96	4.67	1.83	41
quick	953	6.7	1.59	6.65	1.93	6.65	1.95	68
quiet	339	5.75	1.54	2.5	1.73	5.08	2.5	76
rabbit	527	6.4	1.78	3.64	1.98	6.04	1.72	11
rabies	340	1.58	0.9	6.08	2.87	4	2.3	1
radiant	954	6.35	2.08	5.05	2.82	5.9	2.1	8
radiator	955	4.5	1.36	4.45	2.09	4.75	1.83	4
radio	341	6.67	1.59	5.36	2.9	5.5	2.03	120
rage	342	2.55	2.34	8.33	1.23	7.18	1.89	16
rain	569	5.36	2.64	3.68	2.38	5.2	1.87	70
rainbow	343	8	1.37	4.88	2.68	4.88	2.25	4
rancid	956	4.47	2.37	5.37	2.22	5.32	1.67	.
rape	344	1.7	1.64	5.3	3.53	3.3	2.45	5
rat	345	3.5	1.51	4.5	2.11	5.58	2.23	6
rattle	346	5.5	1.72	4.4	1.65	3.8	1.48	5
razor	957	5	2.03	6.22	2.13	5.28	2.16	15
red	570	6.36	1.38	4.96	2.13	5.33	1.37	197
refreshment	347	7.83	1.11	3.92	2.54	5	2.22	2
regretful	348	2.33	1.18	5.73	2.43	3.93	2.52	1
rejected	349	1.83	1.59	6.67	2.35	3.42	2.81	33
relaxed	350	6.4	1.92	3.2	2.48	5.6	1.4	14
repentant	351	5	1.24	4.14	1.7	5	2.35	1
reptile	958	5.5	1.82	5.11	2.08	5.33	2.33	.
rescue	352	7.9	1.07	7.1	2.25	6.7	2.41	15
resent	959	3.9	1.41	4.24	2.21	3.8	1.82	8
reserved	353	4.92	1.73	3	2.37	5.25	2.22	27
respect	354	7.25	1.48	5.12	2.32	6.25	2.41	125
respectful	355	6.92	1.78	3.67	2.77	5.17	2.33	4
restaurant	960	6.62	2.09	6.14	2.37	6.29	1.19	41
reunion	961	6.45	1.96	6.05	2.35	5.8	2.14	11
reverent	356	5.5	1.1	4.2	1.7	4.84	1.68	3
revolt	357	3.8	1.75	7	2.16	6.7	2.79	8
revolver	962	5.65	1.95	5.25	2.02	5.75	1.92	14
reward	358	7.13	1.55	4.53	2.39	5.8	2.18	15
riches	359	7.47	1.62	6.5	2.56	6.5	2.19	2
ridicule	360	3.8	2.09	4.9	2.57	4.05	2.5	5
rifle	603	5.48	2.74	6.48	1.92	5.46	2.7	63
rigid	963	4.15	2.43	4.75	2.73	4.85	2.21	24
riot	361	3.55	1.64	6.15	2.46	3.95	2.01	7
river	362	6.6	1.65	4	2.05	4.4	1.07	165
roach	363	3.08	1.73	4.91	2.63	5.45	2.84	2
robber	964	3.11	1.59	5.7	2.45	4.32	2.33	2
rock	965	5.84	1.57	4.45	2.35	5.26	2.08	75
rollercoaster	528	7.8	1.83	7.6	2.14	5.2	2.83	.
romantic	364	8.13	1.19	7.93	1.39	6.13	2.45	32
rotten	365	2.67	1.4	4.27	2.58	4.47	2.07	2
rough	966	4.71	1.79	4.95	1.77	4.81	1.72	41
rude	366	2.82	2.27	6.42	2.78	5.55	2.77	6
runner	571	5.64	2.04	3.88	2.26	5.8	1.71	1
rusty	367	3.92	1.08	4.25	2.38	4.92	1.44	8
sad	368	1.87	1.06	4.2	2.31	4.13	2.2	35
safe	967	6.3	2.2	4	2.55	5.79	1.75	58
sailboat	529	6.52	1.81	4.76	2.33	5.8	1.76	1
saint	968	5.84	1.71	5.05	1.08	5.11	2.18	16
salad	369	5.4	1.5	3.73	2.46	5.67	1.05	9
salute	370	5.56	1.55	5.12	2.19	5.59	2.18	3
sapphire	371	6.6	2.03	5.13	2.85	5.47	2.29	.
satisfied	372	7.44	1.59	4.44	2.01	5.11	2.89	36
save	969	6.27	1.86	5.09	2.39	6.23	1.8	62
savior	373	7.73	1.49	5.87	3.11	6.6	2.35	6
scalding	970	3.17	2.2	6.89	2.05	3.72	2.4	1
scandal	971	4.05	1.65	4.95	2.01	4.84	1.71	8
scapegoat	972	3.81	1.66	4.57	2.06	3.57	1.8	1
scar	973	3.6	1.31	4.65	1.73	4.25	1.77	10
scared	604	3.52	2.24	6.84	2.1	3.48	2.28	21
scholar	374	7.08	1.38	5	2.19	5.82	2.04	15
scissors	974	5.14	0.48	4.14	1.82	4.95	1.8	1
scorching	975	3.55	1.57	4.67	3.09	4.14	1.96	.
scorn	375	3.07	2.09	5.53	2.26	4.4	2.35	4
scornful	376	4	2.22	4.2	2.17	4.8	1.47	5
scorpion	976	3.61	2.03	4.63	2.99	4.06	2.29	.
scream	605	4.04	2.03	6.68	2.36	4.68	2.04	13
scum	377	3	1.84	5.12	2.34	3.94	2.05	.
scurvy	378	3.53	2.1	4.41	2.85	4.29	2.31	1
seasick	379	2.2	1.15	5.2	2.98	3.47	2.03	.
seat	380	4.6	1.06	2.6	1.84	4.6	2.16	54
secure	381	6.94	2.16	3	2.12	5.65	2.29	30
selfish	382	3.25	1.96	5.33	2.84	5.33	1.72	8
sentiment	977	5.76	1.48	4.28	2.54	4.71	1.72	23
serious	383	5.67	1.72	4	2.26	5.58	1.93	116
severe	978	4.05	1.57	5.3	2.3	4.2	1.85	39
sex	384	8.65	0.61	8	1.21	6.38	2.33	84
sexy	530	8.16	0.94	7.48	2.16	7.28	1.67	2
shadow	385	4.5	1	3.58	2.15	4	2	36
shamed	386	2.95	1.32	3.95	1.85	3.15	1.73	1
shark	606	3.8	2.65	7.24	1.94	2.84	2.54	.
sheltered	387	5.5	1.93	4.69	1.85	4.06	1.64	4
ship	388	5.35	0.99	4	1.95	4.85	2.16	83
shotgun	979	6.16	2.43	6.11	1.7	6.79	2.1	8
shriek	980	4.15	2.32	4.9	2.92	4.5	1.76	5
shy	389	4.59	1.23	3.88	2.32	3.12	1.32	13
sick	607	2.12	1.2	4.44	2.27	3.17	1.69	51
sickness	390	2.57	2.21	6.08	2.5	5.31	2.32	6
silk	391	6.53	0.94	4	2.4	4.76	1.71	12
silly	981	7.05	1.84	6.32	2.5	5.74	2.02	15
sin	392	3.36	1.6	5.07	2.06	4.21	2.12	53
sinful	393	3	1.56	6.33	1.84	4.13	2.47	3
sissy	394	3.69	2.3	5.06	2.49	4.59	2.83	.
skeptical	395	5	1.87	5.35	1.9	4.88	1.69	7
skijump	531	7.04	1.85	6.75	2.4	5.38	2.3	.
skull	608	4.6	2.08	5.4	1.63	4.96	1.81	3
sky	572	7.28	1.4	4.36	2.38	5	2.24	58
skyscraper	573	6.04	1.99	5.6	1.98	4.36	2.5	2
slap	396	3.53	2.18	6.29	2.57	3.94	2.19	2
slaughter	397	2.17	1.64	6.92	2.23	4.75	2.09	10
slave	398	2.18	1.24	5.06	2.88	4.06	2.9	30
sleep	399	7.53	1.36	2.33	1.99	4.67	2.02	65
slime	400	3.6	1.4	5	2.48	4.2	1.26	1
slow	982	3.95	1.68	4.16	2.27	4.5	1.62	60
slum	401	2.2	1.03	4.2	2.78	3.9	2.47	8
slush	983	4.65	1.95	3.5	2.19	4.85	1.66	.
smallpox	402	2.5	2.35	5.85	2.3	4.77	2.24	2
smooth	984	6.72	1.32	5	2.58	4.78	2.24	42
snake	609	4.08	2.43	6.72	2.32	4.48	2.14	44
snob	403	2.75	1.29	5.75	2.63	5.33	2.42	1
snow	575	6.88	2.11	5.36	2.74	5.92	2.08	59
snuggle	404	7.8	1.08	4.47	2.61	5.8	2.08	4
social	985	6.42	1.26	5.26	2.49	5.16	2.01	380
soft	986	6.84	1.34	5	2.52	6.16	1.61	61
solemn	405	4.88	1.54	3.88	1.75	4.5	2.25	12
song	987	6.38	2.16	5.38	2.52	5.67	2.06	70
soothe	988	7.42	1.12	4.53	2.91	4.68	2.38	2
sour	989	3.65	1.66	4.95	1.79	4.8	1.54	3
space	574	6.8	1.68	5.08	2.9	5.24	2.68	184
spanking	990	5	2.53	5.7	2.58	4.7	2.6	.
sphere	991	5.45	1.15	4.1	2.22	5.05	1.19	22
spider	610	3.64	1.89	5.48	2.47	4.96	2.17	2
spirit	406	7	1.05	5.5	2.51	4.8	2.62	182
spouse	407	7.57	1.28	6.38	2.4	5.85	2.19	3
spray	992	5.45	1.77	4.45	2.46	5.14	1.67	16
spring	993	7.5	1.54	6.95	1.54	6.35	1.87	127
square	408	4.9	1.2	2.5	1.65	4.6	0.7	143
stagnant	994	4.15	1.14	3.95	1.61	4.75	1.21	5
star	409	7.33	1.35	6	2.62	5.07	2.34	25
startled	410	4.41	1.12	6.53	2.58	5.24	1.79	21
starving	611	2.8	2.24	6	2.57	3.64	2.1	6
statue	995	5.11	0.81	3.89	1.52	5.53	1.54	17
stench	996	2.6	1.27	4.35	2.18	4.55	1.67	1
stiff	997	5.1	1.94	4.2	2.75	5	2.38	21
stink	411	2.8	1.21	4.27	2.05	4.07	1.87	3
stomach	998	4.95	2.04	4	2.38	4.7	2.18	37
stool	999	4.1	1.45	3.67	1.91	5.29	1.93	8
storm	1000	5.3	2.2	6.35	2.06	4.85	1.79	26
stove	1001	5.47	1.47	4.26	1.76	5	1.37	15
street	412	5.3	0.95	3.9	1.6	5.2	0.42	244
stress	413	2.33	1.23	7.42	2.35	4.83	3.33	107
strong	414	7.4	1.5	6.07	2.34	6.67	2.82	202
stupid	415	2.91	1.7	4.08	2.91	4	2.66	24
subdued	416	5	0.95	2.83	1.53	5	1.54	8
success	417	8.2	0.94	6.2	2.43	6.2	2.34	93
suffocate	418	1.64	0.67	5	3.49	4.36	2.58	1
sugar	1002	6.4	1.76	6.2	1.47	5.3	1.63	34
suicide	419	1.56	0.96	5.18	3	4.12	2.92	17
