field	558	6.31	1.49	4.12	2.58	6.00	2.12	274
fight	751	2.65	2.06	7.40	2.01	4.80	2.97	98
filth	165	2.04	1.37	5.85	2.44	3.38	2.25	2
finger	752	5.30	1.45	3.50	2.70	4.85	1.35	40
fire	166	2.85	2.15	7.44	1.94	4.20	2.78	187
fireworks	513	7.31	1.78	6.77	2.12	5.46	1.94	5
fish	559	5.88	1.66	4.15	1.85	5.58	1.53	35
flabby	167	1.52	0.82	5.68	2.90	2.54	1.94	.
flag	753	6.14	1.46	3.86	2.29	5.36	1.33	16
flirt	754	7.57	1.36	6.91	1.77	6.05	2.60	1
flood	755	2.68	1.64	6.09	2.07	2.64	1.79	19
flower	168	7.00	1.85	3.65	2.53	5.12	2.41	23
foam	756	6.67	2.20	6.18	2.48	5.38	2.31	37
food	514	7.42	1.65	6.42	1.58	5.65	2.78	147
foot	757	5.00	1.02	3.12	2.08	4.85	1.19	70
fork	560	5.12	0.82	3.88	1.68	5.65	1.74	14
foul	169	2.73	1.73	4.76	2.05	4.38	2.04	4
fragrance	170	5.96	2.31	4.19	2.45	4.85	1.93	6
fraud	171	2.65	1.67	5.92	2.65	3.15	2.36	8
free	172	8.48	0.90	5.17	3.11	6.65	2.31	260
freedom	173	7.62	2.30	5.08	3.01	7.00	2.43	128
friend	174	8.12	1.21	5.35	2.84	7.04	1.78	133
friendly	175	8.50	1.14	5.28	3.23	5.80	2.43	61
frigid	758	3.54	2.16	4.85	2.57	4.15	2.09	5
frog	176	5.62	1.98	4.38	1.96	5.19	2.15	1
frustrated	177	2.31	1.72	5.65	2.92	3.35	2.24	10
fun	759	8.50	0.86	7.32	2.06	6.82	1.89	44
funeral	178	1.23	0.87	5.55	3.38	3.14	2.73	33
fungus	179	2.65	1.87	4.91	2.45	3.91	2.02	2
fur	180	4.00	1.81	4.48	2.47	4.09	1.88	13
game	760	6.52	2.45	5.58	2.53	5.68	1.55	123
gangrene	181	2.06	1.78	5.59	3.03	3.25	2.36	.
garbage	182	2.62	1.90	5.64	2.36	3.85	2.17	7
garden	761	7.00	1.52	4.00	2.45	5.85	1.90	60
garment	762	6.52	1.71	4.88	2.69	5.64	1.87	6
garter	534	5.54	1.36	4.88	2.03	5.62	1.70	2
gender	763	5.86	1.93	4.41	2.13	5.62	1.80	2
gentle	183	7.45	1.27	3.31	2.74	5.24	2.10	27
germs	764	2.81	1.50	4.68	2.28	3.67	1.68	1
gift	184	8.38	1.61	6.59	2.64	5.72	2.39	33
girl	185	6.31	1.49	3.04	2.15	5.77	2.32	220
glacier	186	5.39	1.31	4.04	2.57	5.00	2.26	1
glamour	187	7.17	1.37	4.74	2.28	5.87	2.69	5
glass	765	4.92	1.09	4.15	2.03	4.81	1.13	99
gloom	188	1.79	1.15	3.68	2.20	3.36	2.11	14
glory	189	7.62	1.74	5.97	2.89	6.78	2.35	21
god	190	7.95	1.36	5.80	2.88	5.90	2.69	318
gold	191	7.35	1.87	5.43	3.03	5.91	2.66	52
golfer	535	5.46	1.75	3.62	2.02	5.42	1.77	3
good	766	7.59	1.59	6.05	2.36	6.95	1.99	807
gossip	767	3.23	2.60	6.32	2.42	3.27	2.59	13
graduate	192	8.35	0.88	7.00	2.43	7.15	2.01	30
grass	768	6.38	1.56	3.67	2.01	5.33	1.35	53
grateful	193	7.39	1.08	4.78	2.37	6.17	1.90	25
greed	769	2.85	1.31	4.00	2.00	4.50	1.32	3
green	194	6.48	2.01	4.10	2.48	5.03	2.06	116
greet	770	7.05	1.61	5.25	2.67	5.65	2.30	7
grenade	771	3.32	1.84	5.91	2.54	3.81	2.62	3
grief	195	1.65	0.89	4.81	2.90	3.15	2.27	10
grime	772	2.86	1.28	3.64	2.26	4.27	1.16	.
grin	773	7.79	1.53	4.92	2.43	5.75	1.75	13
gripe	774	3.05	1.70	5.05	2.10	5.05	1.56	.
guillotine	196	1.82	1.59	6.69	2.48	4.48	2.90	.
guilty	197	2.54	2.40	6.81	2.51	2.77	2.53	29
gun	593	2.27	1.71	6.96	1.75	2.73	2.22	118
gymnast	515	6.27	1.87	5.54	2.04	5.31	1.76	1
habit	775	4.08	1.98	4.04	2.37	4.21	1.61	23
hairdryer	561	4.80	0.91	3.62	1.86	5.88	1.56	.
hairpin	776	5.13	1.36	3.22	2.35	5.00	1.13	1
hamburger	777	5.68	1.25	4.18	2.04	5.09	1.38	6
hammer	198	5.00	1.08	4.50	1.70	4.25	1.37	9
hand	778	6.05	1.43	4.43	1.83	4.90	1.45	431
handicap	779	2.95	1.15	3.95	2.09	3.85	1.90	6
handsome	199	8.09	1.44	6.55	2.46	5.03	1.94	40
haphazard	780	4.45	1.19	4.50	2.16	4.45	1.28	2
happy	200	8.19	2.06	6.19	2.80	6.58	2.55	98
hard	781	4.82	1.59	4.86	2.21	5.36	1.09	202
hardship	782	1.95	1.33	5.05	2.71	3.33	2.31	9
hat	783	5.36	1.36	3.73	1.86	5.32	1.39	56
hate	201	1.79	1.32	6.79	2.66	4.90	3.09	42
hatred	202	1.69	1.69	6.76	2.52	4.14	2.92	20
hawk	536	5.46	1.56	4.68	2.25	5.31	1.64	14
hay	784	5.30	0.66	3.05	2.09	4.90	1.21	19
headache	203	1.88	0.99	5.00	2.86	3.16	1.89	5
headlight	785	5.45	1.19	3.85	2.06	5.00	1.17	.
heal	786	7.45	1.60	4.90	2.39	6.29	1.90	2
health	204	6.75	2.11	5.03	2.15	5.81	2.01	105
heart	787	7.90	1.33	6.55	2.44	5.50	2.24	173
heaven	205	7.41	2.45	5.16	3.32	6.12	2.71	43
hell	788	1.67	1.35	6.05	2.72	2.62	2.25	95
helpless	206	2.19	1.55	5.62	2.48	2.12	1.82	21
heroin	789	4.79	2.99	5.67	2.41	5.29	2.48	2
hide	207	3.97	1.94	5.66	2.46	3.00	1.87	22
highway	562	5.80	1.80	5.52	2.26	5.68	1.68	40
hinder	790	3.75	1.16	4.15	2.16	4.25	1.41	.
history	208	4.77	2.03	3.81	2.40	4.62	2.10	286
hit	594	3.27	2.03	6.04	1.68	4.15	1.67	115
holiday	791	7.75	1.96	6.17	3.03	5.79	2.36	17
home	209	8.04	1.40	4.16	3.13	5.60	2.31	547
honest	210	8.00	1.31	5.09	2.15	6.87	1.87	47
